tweet-id,user,fullname,text,timestamp,day_timestamp,sentiment,day_average_sentiment,likes,replies,retweets
936713881711529986,realDonaldTrump,Donald J. Trump,"Economists on the TAX CUTS and JOBS ACT:

“The enactment of a comprehensive overhaul - complete with a lower corporate tax rate - will IGNITE our ECONOMY with levels of GROWTH not SEEN IN GENERATIONS...” pic.twitter.com/2vCBDtLh3C",2017-12-01 21:49:27,2017-12-01,0.0516,0.0516,56549,25256,14305
939849867438034944,realDonaldTrump,Donald J. Trump,"Things are going really well for our economy, a subject the Fake News spends as little time as possible discussing! Stock Market hit another RECORD HIGH, unemployment is now at a 17 year low and companies are coming back into the USA. Really good news, and much more to come!",2017-12-10 13:30:44,2017-12-10,-0.4763,-0.4763,119859,24477,26205
942123433873281024,realDonaldTrump,Donald J. Trump,"TAX CUTS will increase investment in the American economy and in U.S. workers, leading to higher growth, higher wages, and more JOBS! pic.twitter.com/4GxM8psMU1",2017-12-16 20:05:05,2017-12-16,0.3091,0.3091,66327,19162,14085
943079382163353600,realDonaldTrump,Donald J. Trump,"Stocks and the economy have a long way to go after the Tax Cut Bill is totally understood and appreciated in scope and size. Immediate expensing will have a big impact. Biggest Tax Cuts and Reform EVER passed. Enjoy, and create many beautiful JOBS!",2017-12-19 11:23:40,2017-12-19,0.8675,0.8675,66063,12276,13181
944222157218942978,realDonaldTrump,Donald J. Trump,"With all my Administration has done on Legislative Approvals (broke Harry Truman’s Record), Regulation Cutting, Judicial Appointments, Building Military, VA, TAX CUTS & REFORM, Record Economy/Stock Market and so much more, I am sure great credit will be given by mainstream news?",2017-12-22 15:04:39,2017-12-22,0.7277,0.7277,87078,21080,18254
946415026402988033,realDonaldTrump,Donald J. Trump,Retail sales are at record numbers. We’ve got the economy going better than anyone ever dreamt - and you haven’t seen anything yet!,2017-12-28 16:18:20,2017-12-28,0.4926,0.4926,104507,15035,19869
947213895286054914,realDonaldTrump,Donald J. Trump,"On Taxes: “This is the biggest corporate rate cut ever, going back to the corporate income tax rate of roughly 80 years ago.This is a huge pro-growth stimulus for the economy. Every year the Obama WH overstated how the economy would grow. Now real economics and jobs.” @WSJ Report",2017-12-30 21:12:45,2017-12-30,0.0516,0.0516,74719,12374,15924
950502279785959425,realDonaldTrump,Donald J. Trump,"In every decision we make, we are honoring America’s PROUD FARMING LEGACY. Years of crushing taxes, crippling regs, & corrupt politics left our communities hurting, our economy stagnant, & millions of hardworking Americans COMPLETELY FORGOTTEN. But they are not forgotten ANYMORE! pic.twitter.com/MdYS7xnukQ",2018-01-08 22:59:37,2018-01-08,0.233,0.233,76885,9486,16446
951236634095308800,realDonaldTrump,Donald J. Trump,"Cutting taxes and simplifying regulations makes America the place to invest! Great news as Toyota and Mazda announce they are bringing 4,000 JOBS and investing $1.6 BILLION in Alabama, helping to further grow our economy! pic.twitter.com/Kcg8IVH6iA",2018-01-10 23:37:41,2018-01-10,0.7494,0.7494,84898,10746,21108
951419415794511872,realDonaldTrump,Donald J. Trump,"In new Quinnipiac Poll, 66% of people feel the economy is “Excellent or Good.” That is the highest number ever recorded by this poll.",2018-01-11 11:43:59,2018-01-11,0.0772,0.0772,91457,19341,19488
952166643202916352,realDonaldTrump,Donald J. Trump,"Yesterday was a big day for the stock market. Jobs are coming back to America. Chrysler is coming back to the USA, from Mexico and many others will follow. Tax cut money to employees is pouring into our economy with many more companies announcing. American business is hot again!",2018-01-13 13:13:12,2018-01-13,-0.3382,-0.3382,111347,16191,22585
952538350333939713,realDonaldTrump,Donald J. Trump,"“President Trump is not getting the credit he deserves for the economy. Tax Cut bonuses to more than 2,000,000 workers. Most explosive Stock Market rally that we’ve seen in modern times. 18,000 to 26,000 from Election, and grounded in profitability and growth. All Trump, not 0...",2018-01-14 13:50:14,2018-01-14,0.6144,0.6144,106068,24936,23180
953796944564031489,realDonaldTrump,Donald J. Trump,"ISIS is in retreat, our economy is booming, investments and jobs are pouring back into the country, and so much more! Together there is nothing we can’t overcome--even a very biased media. We ARE Making America Great Again!",2018-01-18 01:11:26,2018-01-18,0.6238,0.6238,169836,21334,36891
954541219970977793,realDonaldTrump,Donald J. Trump,"Not looking good for our great Military or Safety & Security on the very dangerous Southern Border. Dems want a Shutdown in order to help diminish the great success of the Tax Cuts, and what they are doing for our booming economy.",2018-01-20 02:28:56,2018-01-20,0.9201,0.9201,110942,51269,28803
956322473955545089,realDonaldTrump,Donald J. Trump,"Will soon be heading to Davos, Switzerland, to tell the world how great America is and is doing. Our economy is now booming and with all I am doing, will only get better...Our country is finally WINNING again!",2018-01-25 00:27:00,2018-01-25,0.8599,0.8599,144870,40398,26086
